"Plot Title: H01"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01OT)","Solar Radiation, W/m² (LGR S/N: 20157552, SEN S/N: 21091712, LBL: 01PYRO)","RH, % (LGR S/N: 20157552, SEN S/N: 20150390, LBL: 01RH)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091549, LBL: 01SM20)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091554, LBL: 01SM40)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091565, LBL: 01SM60)","Water Content, m³/m³ (LGR S/N: 20157552, SEN S/N: 21091559, LBL: 01SM80)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21077386, LBL: 01T20)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21077387, LBL: 01T40)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21094100, LBL: 01T60)","Temp, °C (LGR S/N: 20157552, SEN S/N: 21094101, LBL: 01T80)","Batt, V (LGR S/N: 20157552)"
48,11/02/21 06:50:27 PM,0.495,0.6,77.500,0.2047,0.1031,0.1615,0.2291,7.066,8.170,9.262,9.756,4.327
49,11/02/21 07:00:27 PM,0.412,0.6,78.000,0.2047,0.1031,0.1615,0.2286,7.066,8.170,9.262,9.756,4.321
50,11/02/21 07:10:27 PM,0.412,0.6,78.700,0.2043,0.1031,0.1619,0.2291,7.066,8.145,9.262,9.756,4.321
51,11/02/21 07:20:27 PM,0.301,0.6,79.200,0.2047,0.1031,0.1615,0.2291,7.066,8.145,9.262,9.731,4.321
52,11/02/21 07:30:27 PM,0.246,0.6,79.900,0.2047,0.1031,0.1615,0.2291,7.066,8.145,9.262,9.731,4.321
53,11/02/21 07:40:27 PM,0.135,0.6,80.200,0.2047,0.1031,0.1615,0.2291,7.066,8.145,9.262,9.731,4.321
54,11/02/21 07:50:27 PM,0.051,0.6,80.200,0.2043,0.1031,0.1615,0.2291,7.066,8.145,9.238,9.731,4.321
55,11/02/21 08:00:27 PM,0.024,0.6,80.800,0.2047,0.1031,0.1615,0.2291,7.066,8.145,9.238,9.731,4.321
56,11/02/21 08:10:27 PM,0.024,0.6,80.900,0.2047,0.1031,0.1615,0.2291,7.066,8.145,9.238,9.731,4.321
57,11/02/21 08:20:27 PM,-0.032,0.6,80.300,0.2047,0.1031,0.1615,0.2286,7.066,8.120,9.238,9.731,4.321
58,11/02/21 08:30:27 PM,-0.060,0.6,81.300,0.2047,0.1031,0.1615,0.2286,7.066,8.145,9.238,9.731,4.321
59,11/02/21 08:40:27 PM,0.135,0.6,81.000,0.2047,0.1031,0.1608,0.2291,7.066,8.120,9.238,9.731,4.321
60,11/02/21 08:50:27 PM,0.107,0.6,81.000,0.2047,0.1031,0.1615,0.2291,7.066,8.120,9.238,9.731,4.315
61,11/02/21 09:00:27 PM,0.079,0.6,81.000,0.2047,0.1031,0.1615,0.2291,7.066,8.120,9.238,9.731,4.315
62,11/02/21 09:10:27 PM,0.079,0.6,81.300,0.2043,0.1031,0.1619,0.2291,7.066,8.120,9.213,9.731,4.315
63,11/02/21 09:20:27 PM,0.024,0.6,82.400,0.2043,0.1031,0.1615,0.2286,7.066,8.120,9.213,9.706,4.315
64,11/02/21 09:30:27 PM,0.051,0.6,81.800,0.2043,0.1031,0.1615,0.2291,7.066,8.120,9.213,9.706,4.315
65,11/02/21 09:40:27 PM,-0.088,0.6,81.700,0.2043,0.1031,0.1615,0.2286,7.066,8.120,9.213,9.706,4.315
66,11/02/21 09:50:27 PM,-0.171,0.6,82.000,0.2043,0.1025,0.1615,0.2286,7.066,8.120,9.213,9.706,4.315
67,11/02/21 10:00:27 PM,-0.143,0.6,82.500,0.2047,0.1025,0.1615,0.2286,7.066,8.120,9.213,9.706,4.315
68,11/02/21 10:10:27 PM,-0.171,0.6,81.200,0.2043,0.1025,0.1619,0.2286,7.066,8.120,9.213,9.706,4.315
69,11/02/21 10:20:27 PM,-0.255,0.6,81.800,0.2043,0.1025,0.1615,0.2286,7.066,8.120,9.213,9.706,4.315
70,11/02/21 10:30:27 PM,-0.339,0.6,82.000,0.2043,0.1031,0.1615,0.2286,7.066,8.120,9.213,9.706,4.309
71,11/02/21 10:40:27 PM,-0.395,0.6,83.100,0.2047,0.1031,0.1615,0.2286,7.066,8.095,9.213,9.706,4.309
72,11/02/21 10:50:27 PM,-0.339,0.6,82.700,0.2043,0.1031,0.1619,0.2286,7.066,8.095,9.213,9.706,4.309
73,11/02/21 11:00:27 PM,-0.283,0.6,81.700,0.2043,0.1031,0.1608,0.2291,7.066,8.095,9.213,9.706,4.309
74,11/02/21 11:10:27 PM,-0.367,0.6,83.400,0.2043,0.1025,0.1615,0.2286,7.066,8.095,9.188,9.706,4.309
75,11/02/21 11:20:27 PM,-0.423,0.6,83.700,0.2043,0.1025,0.1615,0.2291,7.041,8.095,9.188,9.706,4.309
76,11/02/21 11:30:27 PM,-0.479,0.6,83.700,0.2047,0.1025,0.1615,0.2286,7.041,8.095,9.188,9.706,4.309
77,11/02/21 11:40:27 PM,-0.535,0.6,83.000,0.2047,0.1025,0.1608,0.2286,7.041,8.095,9.188,9.682,4.309
78,11/02/21 11:50:27 PM,-0.451,0.6,81.400,0.2043,0.1025,0.1615,0.2286,7.041,8.095,9.188,9.682,4.303
79,11/03/21 12:00:27 AM,-0.479,0.6,80.000,0.2047,0.1025,0.1608,0.2286,7.041,8.095,9.188,9.682,4.309
80,11/03/21 12:10:27 AM,-0.507,0.6,81.400,0.2047,0.1025,0.1615,0.2286,7.041,8.095,9.188,9.682,4.303
81,11/03/21 12:20:27 AM,-0.507,0.6,81.300,0.2043,0.1025,0.1608,0.2286,7.041,8.070,9.188,9.682,4.303
82,11/03/21 12:30:27 AM,-0.535,0.6,82.200,0.2043,0.1025,0.1615,0.2286,7.041,8.070,9.188,9.682,4.303
83,11/03/21 12:40:27 AM,-0.563,0.6,83.500,0.2047,0.1025,0.1608,0.2291,7.041,8.070,9.188,9.682,4.303
84,11/03/21 12:50:27 AM,-0.591,0.6,83.700,0.2043,0.1025,0.1615,0.2286,7.041,8.070,9.188,9.682,4.303
85,11/03/21 01:00:27 AM,-0.535,0.6,83.100,0.2020,0.1025,0.1608,0.2286,7.041,8.070,9.163,9.682,4.303
86,11/03/21 01:10:27 AM,-0.563,0.6,83.100,0.2017,0.1025,0.1615,0.2286,7.041,8.070,9.163,9.682,4.303
87,11/03/21 01:20:27 AM,-0.591,0.6,82.800,0.2020,0.1025,0.1608,0.2286,7.041,8.070,9.163,9.682,4.303
88,11/03/21 01:30:27 AM,-0.591,0.6,82.400,0.2020,0.1025,0.1615,0.2286,7.041,8.070,9.163,9.682,4.303
89,11/03/21 01:40:27 AM,-0.535,0.6,82.800,0.2020,0.1025,0.1608,0.2286,7.041,8.070,9.163,9.682,4.303
90,11/03/21 01:50:27 AM,-0.563,0.6,82.700,0.2017,0.1025,0.1615,0.2286,7.015,8.070,9.163,9.657,4.303
91,11/03/21 02:00:27 AM,-0.535,0.6,82.700,0.2017,0.1025,0.1608,0.2286,7.015,8.070,9.163,9.657,4.303
92,11/03/21 02:10:27 AM,-0.423,0.6,83.700,0.2017,0.1025,0.1615,0.2286,7.015,8.070,9.163,9.657,4.303
93,11/03/21 02:20:27 AM,-0.367,0.6,84.400,0.2017,0.1025,0.1608,0.2286,7.015,8.070,9.163,9.657,4.303
94,11/03/21 02:30:27 AM,-0.311,0.6,85.000,0.2017,0.1025,0.1615,0.2286,7.015,8.045,9.163,9.657,4.303
95,11/03/21 02:40:27 AM,-0.199,0.6,85.700,0.2017,0.1025,0.1608,0.2286,7.015,8.045,9.163,9.657,4.333
96,11/03/21 02:50:27 AM,-0.143,0.6,85.200,0.2020,0.1025,0.1615,0.2286,7.015,8.045,9.163,9.657,4.303
97,11/03/21 03:00:27 AM,-0.088,0.6,85.200,0.2020,0.1025,0.1608,0.2286,7.015,8.045,9.163,9.657,4.303
98,11/03/21 03:10:27 AM,-0.088,0.6,85.700,0.2017,0.1025,0.1615,0.2286,7.015,8.045,9.139,9.657,4.303
99,11/03/21 03:20:27 AM,-0.004,0.6,85.700,0.2020,0.1025,0.1608,0.2286,7.015,8.045,9.139,9.657,4.303
100,11/03/21 03:30:27 AM,-0.032,0.6,85.900,0.2017,0.1025,0.1615,0.2286,7.015,8.045,9.139,9.657,4.303
101,11/03/21 03:40:27 AM,-0.004,0.6,86.100,0.2017,0.1025,0.1608,0.2286,7.015,8.020,9.139,9.657,4.303
102,11/03/21 03:50:27 AM,-0.032,0.6,86.700,0.2017,0.1025,0.1615,0.2286,7.015,8.020,9.139,9.657,4.303
103,11/03/21 04:00:27 AM,-0.032,0.6,85.800,0.2020,0.1025,0.1608,0.2286,7.015,8.020,9.139,9.657,4.303
104,11/03/21 04:10:27 AM,-0.060,0.6,85.100,0.2017,0.1025,0.1615,0.2286,6.990,8.020,9.139,9.657,4.303
105,11/03/21 04:20:27 AM,-0.032,0.6,86.000,0.2017,0.1025,0.1608,0.2286,7.015,8.020,9.139,9.632,4.321
106,11/03/21 04:30:27 AM,-0.060,0.6,86.800,0.2017,0.1025,0.1615,0.2286,6.990,8.020,9.139,9.632,4.303
107,11/03/21 04:40:27 AM,0.024,0.6,85.700,0.2017,0.1025,0.1608,0.2286,6.990,8.020,9.139,9.632,4.303
108,11/03/21 04:50:27 AM,-0.032,0.6,85.200,0.2017,0.1025,0.1615,0.2286,6.990,8.020,9.114,9.632,4.303
109,11/03/21 05:00:27 AM,-0.088,0.6,85.400,0.2020,0.1025,0.1608,0.2286,6.990,8.020,9.114,9.632,4.303
110,11/03/21 05:10:27 AM,-0.143,0.6,85.400,0.2017,0.1025,0.1615,0.2286,6.990,8.020,9.114,9.632,4.303
111,11/03/21 05:20:27 AM,-0.199,0.6,85.100,0.2017,0.1025,0.1608,0.2282,6.990,8.020,9.114,9.632,4.303
112,11/03/21 05:30:27 AM,-0.311,0.6,85.300,0.2020,0.1025,0.1615,0.2286,6.990,8.020,9.114,9.632,4.303
113,11/03/21 05:40:27 AM,-0.339,0.6,84.900,0.2020,0.1025,0.1608,0.2286,6.990,8.020,9.114,9.608,4.327
114,11/03/21 05:50:27 AM,-0.479,0.6,84.500,0.2017,0.1025,0.1615,0.2286,6.990,8.020,9.114,9.632,4.303
115,11/03/21 06:00:27 AM,-0.648,0.6,84.800,0.2017,0.1025,0.1608,0.2282,6.990,8.020,9.114,9.608,4.303
116,11/03/21 06:10:27 AM,-0.873,0.6,85.300,0.2020,0.1025,0.1615,0.2286,6.990,8.020,9.114,9.608,4.303
117,11/03/21 06:20:27 AM,-1.100,0.6,84.400,0.2017,0.1025,0.1608,0.2282,6.965,8.020,9.114,9.608,4.303
118,11/03/21 06:30:27 AM,-1.527,0.6,83.500,0.2020,0.1025,0.1615,0.2286,6.965,8.020,9.114,9.608,4.297
119,11/03/21 06:40:27 AM,-1.986,0.6,84.400,0.2017,0.1025,0.1608,0.2286,6.965,7.995,9.114,9.608,4.303
120,11/03/21 06:50:27 AM,-2.276,0.6,85.400,0.2017,0.1025,0.1608,0.2282,6.965,7.995,9.089,9.608,4.303
121,11/03/21 07:00:27 AM,-2.421,0.6,86.000,0.2020,0.1025,0.1608,0.2286,6.965,7.995,9.089,9.608,4.303
122,11/03/21 07:10:27 AM,-2.654,0.6,86.600,0.2017,0.1020,0.1615,0.2286,6.965,7.995,9.089,9.608,4.303
123,11/03/21 07:20:27 AM,-2.830,0.6,87.100,0.2017,0.1025,0.1608,0.2286,6.965,7.995,9.089,9.608,4.303
124,11/03/21 07:30:27 AM,-2.859,0.6,87.300,0.2017,0.1025,0.1608,0.2282,6.965,7.995,9.089,9.608,4.303
125,11/03/21 07:40:27 AM,-2.976,0.6,87.800,0.2020,0.1020,0.1608,0.2282,6.965,7.995,9.089,9.608,4.303
126,11/03/21 07:50:27 AM,-3.094,0.6,88.500,0.2017,0.1025,0.1615,0.2286,6.965,7.995,9.089,9.608,4.303
127,11/03/21 08:00:27 AM,-3.035,0.6,88.900,0.2020,0.1025,0.1608,0.2282,6.965,7.995,9.089,9.608,4.303
128,11/03/21 08:10:27 AM,-3.006,0.6,89.000,0.2017,0.1025,0.1615,0.2286,6.940,7.995,9.089,9.608,4.303
129,11/03/21 08:20:27 AM,-3.094,0.6,88.700,0.2017,0.1020,0.1608,0.2282,6.940,7.970,9.089,9.608,4.303
130,11/03/21 08:30:27 AM,-3.065,3.1,88.900,0.2017,0.1020,0.1608,0.2282,6.940,7.970,9.089,9.608,4.297
131,11/03/21 08:40:27 AM,-3.035,5.6,88.900,0.2017,0.1025,0.1608,0.2282,6.940,7.970,9.089,9.583,4.297
132,11/03/21 08:50:27 AM,-2.947,8.1,89.300,0.2017,0.1025,0.1615,0.2282,6.940,7.970,9.064,9.583,4.309
133,11/03/21 09:00:27 AM,-2.742,9.4,89.700,0.2017,0.1020,0.1608,0.2282,6.940,7.970,9.064,9.583,4.321
134,11/03/21 09:10:27 AM,-2.450,13.1,89.700,0.2017,0.1025,0.1615,0.2282,6.940,7.970,9.064,9.583,4.339
135,11/03/21 09:20:27 AM,-2.102,15.6,90.100,0.2017,0.1020,0.1608,0.2286,6.940,7.970,9.064,9.583,4.351
136,11/03/21 09:30:27 AM,-1.814,16.9,90.400,0.2017,0.1020,0.1608,0.2282,6.940,7.970,9.064,9.583,4.363
137,11/03/21 09:40:27 AM,-1.584,16.9,89.300,0.2017,0.1020,0.1608,0.2286,6.914,7.970,9.064,9.583,4.351
138,11/03/21 09:50:27 AM,-1.242,16.9,88.100,0.2017,0.1020,0.1615,0.2282,6.914,7.970,9.064,9.583,4.351
139,11/03/21 10:00:27 AM,-0.507,20.6,85.500,0.2017,0.1020,0.1608,0.2286,6.914,7.970,9.064,9.583,4.351
140,11/03/21 10:10:27 AM,-0.255,23.1,84.800,0.2017,0.1025,0.1608,0.2282,6.914,7.970,9.064,9.583,4.345
141,11/03/21 10:20:27 AM,0.439,25.6,83.100,0.2017,0.1025,0.1608,0.2286,6.914,7.970,9.064,9.583,4.351
142,11/03/21 10:30:27 AM,0.797,25.6,78.700,0.2017,0.1020,0.1615,0.2282,6.914,7.945,9.064,9.583,4.345
143,11/03/21 10:40:27 AM,1.017,26.9,77.400,0.2017,0.1025,0.1608,0.2282,6.914,7.970,9.064,9.558,4.357
144,11/03/21 10:50:27 AM,1.126,36.9,76.900,0.2017,0.1025,0.1608,0.2286,6.914,7.945,9.064,9.558,4.345
145,11/03/21 11:00:27 AM,1.398,46.9,77.200,0.2020,0.1025,0.1604,0.2286,6.914,7.945,9.064,9.558,4.363
146,11/03/21 11:10:27 AM,1.724,51.9,76.000,0.2020,0.1025,0.1608,0.2282,6.914,7.945,9.040,9.558,4.351
147,11/03/21 11:20:27 AM,1.778,33.1,73.200,0.2017,0.1025,0.1604,0.2282,6.889,7.945,9.040,9.558,4.345
148,11/03/21 11:30:27 AM,1.751,31.9,71.800,0.2017,0.1025,0.1608,0.2282,6.889,7.945,9.040,9.558,4.351
149,11/03/21 11:40:27 AM,1.913,40.6,72.200,0.2020,0.1025,0.1604,0.2282,6.889,7.945,9.040,9.558,4.345
150,11/03/21 11:50:27 AM,2.101,34.4,71.800,0.2017,0.1025,0.1608,0.2282,6.889,7.945,9.040,9.558,4.345
151,11/03/21 12:00:27 PM,2.262,48.1,70.400,0.2017,0.1020,0.1604,0.2282,6.889,7.945,9.040,9.558,4.363
152,11/03/21 12:10:27 PM,2.423,38.1,69.100,0.2020,0.1020,0.1608,0.2282,6.889,7.945,9.040,9.558,4.357
153,11/03/21 12:20:27 PM,2.503,49.4,67.700,0.2020,0.1025,0.1604,0.2282,6.889,7.920,9.040,9.558,4.351
154,11/03/21 12:30:27 PM,2.530,61.9,67.800,0.2020,0.1025,0.1608,0.2286,6.889,7.945,9.040,9.558,4.345
155,11/03/21 12:40:27 PM,3.327,216.9,65.900,0.2020,0.1025,0.1604,0.2282,6.864,7.920,9.040,9.558,4.363
156,11/03/21 12:50:27 PM,3.670,171.9,63.300,0.2017,0.1025,0.1608,0.2282,6.864,7.920,9.040,9.558,4.351
157,11/03/21 01:00:27 PM,4.272,134.4,62.500,0.2020,0.1025,0.1608,0.2282,6.864,7.920,9.015,9.558,4.345
158,11/03/21 01:10:27 PM,4.818,250.6,61.600,0.2017,0.1025,0.1608,0.2282,6.864,7.920,9.015,9.558,4.363
159,11/03/21 01:20:27 PM,4.740,263.1,59.600,0.2020,0.1025,0.1608,0.2282,6.864,7.920,9.015,9.558,4.357
160,11/03/21 01:30:27 PM,4.115,125.6,60.300,0.2020,0.1020,0.1615,0.2282,6.864,7.920,9.015,9.558,4.351
161,11/03/21 01:40:27 PM,4.688,161.9,60.500,0.2020,0.1025,0.1604,0.2282,6.864,7.920,9.015,9.534,4.345
162,11/03/21 01:50:27 PM,4.063,135.6,59.400,0.2020,0.1020,0.1608,0.2282,6.864,7.920,9.015,9.534,4.375
163,11/03/21 02:00:27 PM,4.454,74.4,59.800,0.2020,0.1025,0.1608,0.2282,6.864,7.920,9.015,9.534,4.363
164,11/03/21 02:10:27 PM,4.089,78.1,59.800,0.2020,0.1025,0.1608,0.2282,6.839,7.920,9.015,9.534,4.357
165,11/03/21 02:20:27 PM,4.220,78.1,59.500,0.2020,0.1020,0.1608,0.2282,6.839,7.920,9.015,9.534,4.351
166,11/03/21 02:30:27 PM,3.906,43.1,59.300,0.2020,0.1020,0.1608,0.2282,6.839,7.920,9.015,9.534,4.345
167,11/03/21 02:40:27 PM,3.827,55.6,59.700,0.2020,0.1025,0.1608,0.2282,6.839,7.895,9.015,9.534,4.345
168,11/03/21 02:50:27 PM,3.670,36.9,59.800,0.2020,0.1020,0.1608,0.2282,6.839,7.895,9.015,9.534,4.345
169,11/03/21 03:00:27 PM,3.749,31.9,60.700,0.2020,0.1020,0.1604,0.2282,6.839,7.895,9.015,9.534,4.345
170,11/03/21 03:10:27 PM,3.775,30.6,60.100,0.2020,0.1020,0.1608,0.2282,6.813,7.895,9.015,9.534,4.351
171,11/03/21 03:20:27 PM,3.722,31.9,59.800,0.2020,0.1020,0.1608,0.2282,6.813,7.895,9.015,9.534,4.363
172,11/03/21 03:30:27 PM,3.696,33.1,60.900,0.2020,0.1025,0.1608,0.2282,6.813,7.895,8.990,9.509,4.351
173,11/03/21 03:40:27 PM,3.670,28.1,61.300,0.2020,0.1025,0.1608,0.2282,6.813,7.895,8.990,9.509,4.345
174,11/03/21 03:50:27 PM,3.749,33.1,62.600,0.2020,0.1020,0.1608,0.2282,6.813,7.870,8.990,9.509,4.363
175,11/03/21 04:00:27 PM,3.564,25.6,62.300,0.2020,0.1020,0.1604,0.2282,6.813,7.870,8.990,9.509,4.351
176,11/03/21 04:10:27 PM,3.301,26.9,63.900,0.2020,0.1025,0.1608,0.2282,6.813,7.870,8.990,9.509,4.345
177,11/03/21 04:20:27 PM,3.327,21.9,63.200,0.2020,0.1020,0.1604,0.2282,6.813,7.870,8.990,9.509,4.357
178,11/03/21 04:30:27 PM,3.168,23.1,63.200,0.2020,0.1020,0.1608,0.2282,6.813,7.870,8.990,9.509,4.345
179,11/03/21 04:40:27 PM,3.036,20.6,63.900,0.2020,0.1020,0.1604,0.2282,6.813,7.870,8.990,9.509,4.351
180,11/03/21 04:50:27 PM,3.009,15.6,63.600,0.2020,0.1020,0.1608,0.2282,6.813,7.870,8.990,9.509,4.351
181,11/03/21 05:00:27 PM,2.797,13.1,64.100,0.2020,0.1020,0.1604,0.2282,6.813,7.870,8.990,9.509,4.345
182,11/03/21 05:10:27 PM,2.610,10.6,64.500,0.2020,0.1025,0.1608,0.2282,6.813,7.870,8.990,9.509,4.345
183,11/03/21 05:20:27 PM,2.289,8.1,65.100,0.2020,0.1020,0.1604,0.2282,6.813,7.870,8.965,9.509,4.345
184,11/03/21 05:30:27 PM,1.832,6.9,65.900,0.2020,0.1025,0.1608,0.2282,6.813,7.870,8.965,9.509,4.339
185,11/03/21 05:40:27 PM,1.507,4.4,67.700,0.2020,0.1025,0.1604,0.2282,6.813,7.845,8.965,9.509,4.339
186,11/03/21 05:50:27 PM,1.180,1.9,69.000,0.2020,0.1020,0.1608,0.2282,6.813,7.845,8.965,9.509,4.339
